Symbol	chr	start	end	strand	Unique08	Unique01
chr3-	chr3	26101900	26101925	-	0.0	2.0
chr3-	chr3	26121030	26121055	-	1.0	0.0
chr3-	chr3	27038580	27038605	-	2.0	0.0
chr3-	chr3	27078100	27078125	-	1.0	0.0
chr3-	chr3	27541610	27541635	-	1.0	0.0
chr3-	chr3	27619210	27619235	-	3.0	0.0
chr3-	chr3	27691430	27691455	-	0.0	3.0
chr3-	chr3	27852780	27852805	-	4.0	0.0
chr3-	chr3	28383070	28383095	-	0.0	1.0
chr3-	chr3	29409020	29409045	-	1.0	0.0
chr3-	chr3	29504870	29504895	-	1.0	0.0
chr3-	chr3	29886370	29886395	-	1.0	0.0
chr3-	chr3	30318050	30318075	-	0.0	1.0
chr3-	chr3	30344260	30344285	-	0.0	3.0
chr3-	chr3	30798210	30798235	-	0.0	1.0
chr3-	chr3	31097870	31097895	-	1.0	0.0
chr3-	chr3	31282150	31282175	-	0.0	2.0
chr3-	chr3	31356850	31356875	-	5.0	0.0
chr3-	chr3	31361000	31361025	-	3.0	0.0
chr3-	chr3	31390570	31390595	-	0.0	3.0
chr3-	chr3	31638980	31639005	-	6.0	0.0
chr3-	chr3	31778470	31778495	-	0.0	2.0
chr3-	chr3	31908570	31908595	-	8.0	0.0
chr3-	chr3	32044030	32044055	-	1.0	0.0
chr3-	chr3	32339670	32339695	-	2.0	0.0
chr3-	chr3	32461670	32461695	-	5.0	0.0
chr3-	chr3	32479410	32479435	-	1.0	0.0
chr3-	chr3	32497290	32497315	-	1.0	0.0
chr3-	chr3	32555370	32555395	-	0.0	1.0
chr3-	chr3	33159940	33159965	-	6.0	1.0
chr3-	chr3	33561310	33561335	-	0.0	4.0
chr3-	chr3	34139210	34139235	-	3.0	0.0
chr3-	chr3	34394740	34394765	-	2.0	0.0
chr3-	chr3	34438410	34438435	-	0.0	2.0
chr3-	chr3	34528530	34528555	-	0.0	1.0
chr3-	chr3	34573350	34573375	-	0.0	1.0
chr3-	chr3	35649340	35649365	-	2.0	1.0
chr3-	chr3	35701080	35701105	-	0.0	3.0
chr3-	chr3	36296440	36296465	-	5.0	1.0
chr3-	chr3	36506420	36506445	-	0.0	1.0
chr3-	chr3	36628230	36628255	-	0.0	2.0
chr3-	chr3	36752360	36752385	-	0.0	1.0
chr3-	chr3	36878380	36878405	-	4.0	0.0
chr3-	chr3	36948750	36948775	-	0.0	3.0
chr3-	chr3	37196870	37196895	-	4.0	0.0
chr3-	chr3	37327170	37327195	-	0.0	3.0
chr3-	chr3	37573630	37573655	-	0.0	1.0
chr3-	chr3	37778230	37778255	-	0.0	7.0
chr3-	chr3	37793530	37793555	-	0.0	1.0
chr3-	chr3	37811050	37811075	-	2.0	0.0
chr3-	chr3	37816270	37816295	-	1.0	0.0
chr3-	chr3	37915710	37915735	-	0.0	1.0
chr3-	chr3	37938940	37938965	-	6.0	0.0
chr3-	chr3	38452170	38452195	-	1.0	0.0
chr3-	chr3	38548550	38548575	-	2.0	0.0
chr3-	chr3	38660350	38660375	-	3.0	0.0
chr3-	chr3	38751690	38751715	-	2.0	0.0
chr3-	chr3	38853460	38853485	-	0.0	1.0
chr3-	chr3	38964340	38964365	-	4.0	0.0
chr3-	chr3	39462010	39462035	-	2.0	0.0
chr3-	chr3	39887630	39887655	-	3.0	0.0
chr3-	chr3	40489730	40489755	-	1.0	0.0
chr3-	chr3	40825370	40825395	-	2.0	0.0
chr3-	chr3	40845280	40845305	-	0.0	1.0
chr3-	chr3	40911520	40911545	-	0.0	3.0
chr3-	chr3	41052300	41052325	-	1.0	0.0
chr3-	chr3	41197350	41197375	-	0.0	1.0
chr3-	chr3	41296170	41296195	-	4.0	0.0
chr3-	chr3	41398240	41398265	-	2.0	0.0
chr3-	chr3	41575280	41575305	-	0.0	2.0
chr3-	chr3	41774210	41774235	-	0.0	1.0
chr3-	chr3	41821210	41821235	-	1.0	0.0
chr3-	chr3	42121090	42121115	-	0.0	3.0
chr3-	chr3	42160330	42160355	-	3.0	1.0
chr3-	chr3	42275880	42275905	-	1.0	0.0
chr3-	chr3	42358530	42358555	-	0.0	1.0
chr3-	chr3	42371570	42371595	-	1.0	0.0
chr3-	chr3	42394760	42394785	-	1.0	0.0
chr3-	chr3	42580310	42580335	-	0.0	1.0
chr3-	chr3	42684540	42684565	-	3.0	0.0
chr3-	chr3	42890560	42890585	-	0.0	7.0
chr3-	chr3	42937210	42937235	-	1.0	0.0
chr3-	chr3	43022790	43022815	-	1.0	0.0
chr3-	chr3	43400260	43400285	-	2.0	0.0
chr3-	chr3	43849460	43849485	-	3.0	0.0
chr3-	chr3	43857950	43857975	-	0.0	3.0
chr3-	chr3	43957560	43957585	-	0.0	1.0
chr3-	chr3	44230760	44230785	-	0.0	1.0
chr3-	chr3	44461270	44461295	-	0.0	2.0
chr3-	chr3	44465840	44465865	-	0.0	2.0
chr3-	chr3	44492160	44492185	-	3.0	0.0
chr3-	chr3	44755870	44755895	-	2.0	0.0
chr3-	chr3	44793430	44793455	-	0.0	1.0
chr3-	chr3	44918790	44918815	-	1.0	0.0
chr3-	chr3	44968960	44968985	-	10.0	0.0
chr3-	chr3	45105450	45105475	-	6.0	0.0
chr3-	chr3	45189610	45189635	-	3.0	0.0
chr3-	chr3	45333760	45333785	-	5.0	0.0
chr3-	chr3	45349200	45349225	-	0.0	1.0
chr3-	chr3	45685660	45685685	-	0.0	2.0
chr3-	chr3	45766070	45766095	-	2.0	0.0
chr3-	chr3	45900460	45900485	-	0.0	5.0
chr3-	chr3	46100560	46100585	-	3.0	0.0
chr3-	chr3	46289360	46289385	-	1.0	0.0
chr3-	chr3	46289810	46289835	-	1.0	0.0
chr3-	chr3	46824640	46824665	-	1.0	0.0
chr3-	chr3	47285730	47285755	-	2.0	0.0
chr3-	chr3	47433040	47433065	-	0.0	2.0
chr3-	chr3	47501810	47501835	-	0.0	2.0
chr3-	chr3	47714970	47714995	-	0.0	2.0
chr3-	chr3	47834310	47834335	-	2.0	0.0
chr3-	chr3	47956520	47956545	-	0.0	1.0
chr3-	chr3	47988800	47988825	-	1.0	0.0
chr3-	chr3	48096020	48096045	-	0.0	1.0
chr3-	chr3	48185100	48185125	-	0.0	1.0
chr3-	chr3	48323400	48323425	-	0.0	3.0
chr3-	chr3	48411580	48411605	-	2.0	0.0
chr3-	chr3	48524550	48524575	-	1.0	0.0
chr3-	chr3	48711760	48711785	-	4.0	0.0
chr3-	chr3	48775820	48775845	-	2.0	0.0
chr3-	chr3	48881770	48881795	-	1.0	0.0
chr3-	chr3	48970160	48970185	-	4.0	1.0
chr3-	chr3	49104150	49104175	-	0.0	1.0
chr3-	chr3	49232090	49232115	-	0.0	1.0
chr3-	chr3	49402590	49402615	-	0.0	1.0
chr3-	chr3	49409140	49409165	-	0.0	2.0
chr3-	chr3	49466510	49466535	-	0.0	3.0
chr3-	chr3	49503050	49503075	-	1.0	0.0
chr3-	chr3	49721560	49721585	-	1.0	0.0
chr3-	chr3	49791690	49791715	-	1.0	0.0
chr3-	chr3	49844590	49844615	-	0.0	1.0
chr3-	chr3	50100160	50100185	-	0.0	1.0
chr3-	chr3	50219400	50219425	-	1.0	0.0
chr3-	chr3	50388090	50388115	-	5.0	0.0
chr3-	chr3	50996880	50996905	-	0.0	8.0
chr3-	chr3	51035370	51035395	-	0.0	5.0
chr3-	chr3	51141100	51141125	-	2.0	0.0
chr3-	chr3	51221550	51221575	-	3.0	0.0
chr3-	chr3	51328980	51329005	-	0.0	1.0
chr3-	chr3	51367440	51367465	-	0.0	1.0
chr3-	chr3	51449190	51449215	-	0.0	2.0
chr3-	chr3	51545100	51545125	-	0.0	3.0
chr3-	chr3	52082730	52082755	-	1.0	0.0
chr3-	chr3	52111130	52111155	-	6.0	0.0
chr3-	chr3	52402570	52402595	-	0.0	5.0
chr3-	chr3	52461020	52461045	-	0.0	1.0
chr3-	chr3	52476660	52476685	-	0.0	2.0
chr3-	chr3	52479150	52479175	-	3.0	0.0
chr3-	chr3	52514480	52514505	-	0.0	2.0
chr3-	chr3	52518200	52518225	-	0.0	1.0
chr3-	chr3	52666390	52666415	-	0.0	1.0
chr3-	chr3	52707050	52707075	-	0.0	5.0
chr3-	chr3	52955430	52955455	-	0.0	3.0
chr3-	chr3	52992500	52992525	-	0.0	1.0
chr3-	chr3	53052240	53052265	-	3.0	0.0
chr3-	chr3	53487580	53487605	-	1.0	0.0
chr3-	chr3	53854950	53854975	-	0.0	1.0
chr3-	chr3	53881640	53881665	-	1.0	0.0
chr3-	chr3	53926480	53926505	-	3.0	0.0
chr3-	chr3	53927980	53928005	-	0.0	1.0
chr3-	chr3	54646690	54646715	-	1.0	0.0
chr3-	chr3	55230680	55230705	-	0.0	1.0
chr3-	chr3	55353900	55353925	-	0.0	4.0
chr3-	chr3	55654640	55654665	-	8.0	0.0
chr3-	chr3	55938230	55938255	-	5.0	0.0
chr3-	chr3	55987900	55987925	-	2.0	0.0
chr3-	chr3	56102210	56102235	-	1.0	0.0
chr3-	chr3	56372760	56372785	-	1.0	0.0
chr3-	chr3	56591680	56591705	-	7.0	0.0
chr3-	chr3	56953390	56953415	-	1.0	0.0
chr3-	chr3	57110160	57110185	-	0.0	7.0
chr3-	chr3	57149120	57149145	-	0.0	3.0
chr3-	chr3	57317830	57317855	-	1.0	0.0
chr3-	chr3	57471340	57471365	-	0.0	1.0
chr3-	chr3	57502440	57502465	-	0.0	1.0
chr3-	chr3	58054580	58054605	-	0.0	2.0
chr3-	chr3	58241370	58241395	-	0.0	2.0
chr3-	chr3	58498370	58498395	-	1.0	0.0
chr3-	chr3	58631520	58631545	-	3.0	0.0
chr3-	chr3	58677820	58677845	-	8.0	0.0
chr3-	chr3	58968410	58968435	-	0.0	1.0
chr3-	chr3	59503700	59503725	-	0.0	3.0
chr3-	chr3	59624130	59624155	-	2.0	0.0
chr3-	chr3	59775440	59775465	-	2.0	0.0
chr3-	chr3	59801700	59801725	-	0.0	6.0
chr3-	chr3	60134560	60134585	-	3.0	0.0
chr3-	chr3	60141740	60141765	-	2.0	0.0
chr3-	chr3	60327150	60327175	-	0.0	1.0
chr3-	chr3	60370910	60370935	-	2.0	0.0
chr3-	chr3	60834860	60834885	-	0.0	1.0
chr3-	chr3	61046770	61046795	-	1.0	0.0
chr3-	chr3	61051490	61051515	-	1.0	0.0
chr3-	chr3	61760120	61760145	-	4.0	0.0
chr3-	chr3	61792700	61792725	-	0.0	6.0
chr3-	chr3	62098380	62098405	-	0.0	9.0
chr3-	chr3	62257090	62257115	-	9.0	0.0
chr3-	chr3	62287770	62287795	-	7.0	0.0
chr3-	chr3	62440850	62440875	-	0.0	3.0
chr3-	chr3	62483390	62483415	-	6.0	0.0
chr3-	chr3	62617700	62617725	-	0.0	3.0
chr3-	chr3	62694370	62694395	-	1.0	0.0
chr3-	chr3	63143970	63143995	-	0.0	1.0
chr3-	chr3	63158730	63158755	-	0.0	4.0
chr3-	chr3	63550040	63550065	-	2.0	0.0
chr3-	chr3	63762350	63762375	-	4.0	0.0
chr3-	chr3	64097390	64097415	-	0.0	1.0
chr3-	chr3	64434980	64435005	-	2.0	0.0
chr3-	chr3	64809641	64809666	-	1.0	0.0
chr3-	chr3	64962760	64962785	-	0.0	3.0
chr3-	chr3	65014940	65014965	-	0.0	5.0
chr3-	chr3	65185540	65185565	-	0.0	1.0
chr3-	chr3	65310520	65310545	-	2.0	0.0
chr3-	chr3	65874770	65874795	-	0.0	1.0
chr3-	chr3	65884370	65884395	-	1.0	0.0
chr3-	chr3	65905840	65905865	-	0.0	6.0
chr3-	chr3	66053440	66053465	-	0.0	1.0
chr3-	chr3	66068790	66068815	-	1.0	0.0
chr3-	chr3	66324700	66324725	-	1.0	0.0
chr3-	chr3	66517480	66517505	-	3.0	1.0
chr3-	chr3	66714220	66714245	-	0.0	2.0
chr3-	chr3	66787230	66787255	-	0.0	1.0
chr3-	chr3	66799500	66799525	-	4.0	1.0
chr3-	chr3	67038350	67038375	-	1.0	0.0
chr3-	chr3	67045270	67045295	-	1.0	0.0
chr3-	chr3	67227950	67227975	-	6.0	0.0
chr3-	chr3	67571410	67571435	-	4.0	0.0
chr3-	chr3	67627970	67627995	-	1.0	0.0
chr3-	chr3	67909690	67909715	-	0.0	5.0
chr3-	chr3	68022060	68022085	-	1.0	0.0
chr3-	chr3	68233520	68233545	-	5.0	0.0
chr3-	chr3	68382210	68382235	-	0.0	1.0
chr3-	chr3	68438370	68438395	-	2.0	0.0
chr3-	chr3	68450300	68450325	-	4.0	0.0
chr3-	chr3	68626140	68626165	-	4.0	0.0
chr3-	chr3	68730310	68730335	-	2.0	0.0
chr3-	chr3	68899220	68899245	-	0.0	1.0
chr3-	chr3	69106810	69106835	-	1.0	0.0
chr3-	chr3	69385990	69386015	-	2.0	0.0
chr3-	chr3	69608470	69608495	-	1.0	0.0
chr3-	chr3	69845220	69845245	-	0.0	1.0
chr3-	chr3	69871610	69871635	-	2.0	0.0
chr3-	chr3	70010400	70010425	-	1.0	0.0
chr3-	chr3	70454690	70454715	-	2.0	0.0
chr3-	chr3	70786330	70786355	-	2.0	0.0
chr3-	chr3	71101800	71101825	-	3.0	0.0
chr3-	chr3	71186970	71186995	-	4.0	0.0
chr3-	chr3	71274900	71274925	-	0.0	3.0
chr3-	chr3	71292360	71292385	-	5.0	0.0
chr3-	chr3	71490890	71490915	-	0.0	2.0
chr3-	chr3	71559040	71559065	-	0.0	1.0
chr3-	chr3	71651470	71651495	-	9.0	0.0
chr3-	chr3	71980580	71980605	-	1.0	0.0
chr3-	chr3	72193870	72193895	-	0.0	8.0
chr3-	chr3	72214480	72214505	-	3.0	0.0
chr3-	chr3	72225590	72225615	-	2.0	0.0
chr3-	chr3	72598950	72598975	-	4.0	0.0
chr3-	chr3	72620140	72620165	-	1.0	0.0
chr3-	chr3	72897540	72897565	-	1.0	0.0
chr3-	chr3	73040600	73040625	-	1.0	0.0
chr3-	chr3	73144850	73144875	-	2.0	0.0
chr3-	chr3	73368970	73368995	-	2.0	0.0
chr3-	chr3	73713320	73713345	-	0.0	1.0
chr3-	chr3	73732510	73732535	-	0.0	1.0
chr3-	chr3	73959900	73959925	-	1.0	0.0
chr3-	chr3	74391470	74391495	-	1.0	0.0
chr3-	chr3	74469760	74469785	-	2.0	0.0
chr3-	chr3	74554250	74554275	-	1.0	0.0
chr3-	chr3	75276040	75276065	-	19.0	0.0
chr3-	chr3	75636750	75636775	-	6.0	0.0
chr3-	chr3	75718430	75718455	-	1.0	0.0
chr3-	chr3	75881890	75881915	-	0.0	1.0
chr3-	chr3	75890790	75890815	-	2.0	0.0
chr3-	chr3	76747810	76747835	-	3.0	0.0
chr3-	chr3	77088500	77088525	-	4.0	0.0
chr3-	chr3	77315830	77315855	-	2.0	0.0
chr3-	chr3	77356620	77356645	-	0.0	4.0
chr3-	chr3	77554200	77554225	-	0.0	3.0
chr3-	chr3	77720050	77720075	-	2.0	0.0
chr3-	chr3	77850030	77850055	-	1.0	0.0
chr3-	chr3	78367940	78367965	-	0.0	4.0
chr3-	chr3	78390150	78390175	-	0.0	1.0
chr3-	chr3	78737270	78737295	-	7.0	2.0
chr3-	chr3	78828810	78828835	-	1.0	0.0
chr3-	chr3	79718850	79718875	-	4.0	0.0
chr3-	chr3	79882070	79882095	-	0.0	1.0
chr3-	chr3	80046150	80046175	-	0.0	1.0
chr3-	chr3	80063530	80063555	-	5.0	0.0
chr3-	chr3	80112860	80112885	-	1.0	0.0
chr3-	chr3	80133360	80133385	-	2.0	0.0
chr3-	chr3	80183140	80183165	-	1.0	0.0
chr3-	chr3	80528810	80528835	-	0.0	1.0
chr3-	chr3	80656150	80656175	-	0.0	8.0
chr3-	chr3	80813110	80813135	-	1.0	0.0
chr3-	chr3	81385470	81385495	-	0.0	7.0
chr3-	chr3	81538910	81538935	-	9.0	0.0
chr3-	chr3	81943490	81943515	-	5.0	0.0
chr3-	chr3	81963950	81963975	-	2.0	0.0
chr3-	chr3	81977850	81977875	-	2.0	0.0
chr3-	chr3	82345420	82345445	-	2.0	0.0
chr3-	chr3	82547830	82547855	-	1.0	0.0
chr3-	chr3	82644250	82644275	-	0.0	2.0
chr3-	chr3	82767160	82767185	-	3.0	0.0
chr3-	chr3	83395320	83395345	-	8.0	0.0
chr3-	chr3	84266280	84266305	-	0.0	2.0
chr3-	chr3	84542370	84542395	-	0.0	1.0
chr3-	chr3	84577130	84577155	-	0.0	3.0
chr3-	chr3	84844590	84844615	-	0.0	3.0
chr3-	chr3	84901670	84901695	-	1.0	0.0
chr3-	chr3	85008070	85008095	-	1.0	0.0
chr3-	chr3	85259680	85259705	-	0.0	1.0
chr3-	chr3	85345880	85345905	-	0.0	1.0
chr3-	chr3	85531050	85531075	-	0.0	1.0
chr3-	chr3	85553770	85553795	-	0.0	1.0
chr3-	chr3	85754320	85754345	-	3.0	0.0
chr3-	chr3	85763340	85763365	-	4.0	0.0
chr3-	chr3	85845590	85845615	-	0.0	1.0
chr3-	chr3	85850780	85850805	-	0.0	3.0
chr3-	chr3	85888090	85888115	-	3.0	0.0
chr3-	chr3	86223300	86223325	-	0.0	1.0
chr3-	chr3	86793270	86793295	-	1.0	1.0
chr3-	chr3	87274880	87274905	-	5.0	0.0
chr3-	chr3	87366250	87366275	-	1.0	0.0
chr3-	chr3	87402720	87402745	-	1.0	0.0
chr3-	chr3	87669240	87669265	-	0.0	4.0
chr3-	chr3	87765240	87765265	-	2.0	0.0
chr3-	chr3	87792160	87792185	-	1.0	0.0
chr3-	chr3	87875680	87875705	-	9.0	0.0
chr3-	chr3	88240180	88240205	-	10.0	0.0
chr3-	chr3	88583270	88583295	-	1.0	0.0
chr3-	chr3	89609010	89609035	-	1.0	0.0
chr3-	chr3	89760150	89760175	-	1.0	0.0
chr3-	chr3	89821240	89821265	-	0.0	1.0
chr3-	chr3	90036400	90036425	-	0.0	1.0
chr3-	chr3	90382880	90382905	-	11.0	0.0
chr3-	chr3	90454360	90454385	-	0.0	1.0
chr3-	chr3	90459050	90459075	-	3.0	0.0
chr3-	chr3	90464460	90464485	-	0.0	1.0
chr3-	chr3	93607880	93607905	-	0.0	1.0
chr3-	chr3	93679060	93679085	-	0.0	1.0
chr3-	chr3	93698883	93698908	-	1.0	0.0
chr3-	chr3	93815400	93815425	-	1.0	0.0
chr3-	chr3	94001540	94001565	-	1.0	0.0
chr3-	chr3	94042820	94042845	-	4.0	1.0
chr3-	chr3	94049470	94049495	-	1.0	0.0
chr3-	chr3	94153370	94153395	-	1.0	0.0
chr3-	chr3	94238890	94238915	-	0.0	1.0
chr3-	chr3	94268900	94268925	-	1.0	0.0
chr3-	chr3	94312500	94312525	-	1.0	0.0
chr3-	chr3	94459850	94459875	-	6.0	0.0
chr3-	chr3	94762120	94762145	-	0.0	5.0
chr3-	chr3	94975330	94975355	-	0.0	3.0
chr3-	chr3	95181090	95181115	-	0.0	1.0
chr3-	chr3	95372690	95372715	-	1.0	0.0
chr3-	chr3	95530330	95530355	-	2.0	1.0
chr3-	chr3	95594200	95594225	-	0.0	1.0
chr3-	chr3	95815970	95815995	-	5.0	0.0
chr3-	chr3	95905150	95905175	-	4.0	0.0
chr3-	chr3	96013700	96013725	-	0.0	2.0
chr3-	chr3	96086850	96086875	-	2.0	0.0
chr3-	chr3	96108630	96108655	-	0.0	1.0
chr3-	chr3	96292890	96292915	-	0.0	1.0
chr3-	chr3	96421420	96421445	-	0.0	5.0
chr3-	chr3	96795120	96795145	-	0.0	1.0
chr3-	chr3	97565150	97565175	-	1.0	0.0
chr3-	chr3	97751130	97751155	-	4.0	0.0
chr3-	chr3	98546990	98547015	-	1.0	0.0
chr3-	chr3	98755160	98755185	-	0.0	1.0
chr3-	chr3	98959250	98959275	-	1.0	0.0
chr3-	chr3	99352030	99352055	-	1.0	0.0
chr3-	chr3	99545370	99545395	-	1.0	0.0
chr3-	chr3	99720260	99720285	-	1.0	0.0
chr3-	chr3	100052820	100052845	-	0.0	1.0
chr3-	chr3	100066250	100066275	-	1.0	0.0
chr3-	chr3	100731640	100731665	-	3.0	0.0
chr3-	chr3	100953910	100953935	-	0.0	4.0
chr3-	chr3	100962920	100962945	-	0.0	2.0
chr3-	chr3	100981930	100981955	-	2.0	0.0
chr3-	chr3	101270500	101270525	-	1.0	0.0
chr3-	chr3	101624360	101624385	-	2.0	0.0
chr3-	chr3	101777230	101777255	-	2.0	0.0
chr3-	chr3	101952510	101952535	-	5.0	0.0
chr3-	chr3	102799070	102799095	-	3.0	0.0
chr3-	chr3	102812610	102812635	-	1.0	0.0
chr3-	chr3	103202800	103202825	-	0.0	2.0
chr3-	chr3	103304630	103304655	-	2.0	0.0
chr3-	chr3	103436530	103436555	-	1.0	0.0
chr3-	chr3	103570980	103571005	-	7.0	0.0
chr3-	chr3	103777940	103777965	-	0.0	1.0
chr3-	chr3	104120660	104120685	-	5.0	0.0
chr3-	chr3	104430960	104430985	-	2.0	0.0
chr3-	chr3	104613820	104613845	-	1.0	0.0
chr3-	chr3	105185570	105185595	-	1.0	0.0
chr3-	chr3	105718740	105718765	-	0.0	4.0
chr3-	chr3	105903130	105903155	-	0.0	3.0
chr3-	chr3	106071990	106072015	-	1.0	0.0
chr3-	chr3	106243290	106243315	-	0.0	1.0
chr3-	chr3	106411240	106411265	-	2.0	0.0
chr3-	chr3	106728890	106728915	-	0.0	2.0
chr3-	chr3	106989480	106989505	-	0.0	2.0
chr3-	chr3	107052450	107052475	-	1.0	0.0
chr3-	chr3	107249330	107249355	-	3.0	0.0
chr3-	chr3	107613810	107613835	-	3.0	0.0
chr3-	chr3	107649780	107649805	-	1.0	0.0
chr3-	chr3	108318700	108318725	-	0.0	6.0
chr3-	chr3	108512640	108512665	-	0.0	2.0
chr3-	chr3	108807740	108807765	-	1.0	0.0
chr3-	chr3	108808350	108808375	-	0.0	1.0
chr3-	chr3	108931790	108931815	-	1.0	0.0
chr3-	chr3	109549690	109549715	-	1.0	0.0
chr3-	chr3	109613310	109613335	-	0.0	1.0
chr3-	chr3	109680540	109680565	-	3.0	0.0
chr3-	chr3	109989090	109989115	-	0.0	1.0
chr3-	chr3	110171820	110171845	-	1.0	0.0
chr3-	chr3	110181720	110181745	-	0.0	5.0
chr3-	chr3	110345240	110345265	-	0.0	2.0
chr3-	chr3	110725330	110725355	-	2.0	0.0
chr3-	chr3	110873570	110873595	-	1.0	0.0
chr3-	chr3	111566880	111566905	-	0.0	1.0
chr3-	chr3	111625020	111625045	-	0.0	4.0
chr3-	chr3	111772180	111772205	-	0.0	1.0
chr3-	chr3	111790040	111790065	-	0.0	1.0
chr3-	chr3	111845120	111845145	-	1.0	0.0
chr3-	chr3	111888410	111888435	-	2.0	0.0
chr3-	chr3	111906730	111906755	-	0.0	8.0
chr3-	chr3	112047330	112047355	-	0.0	2.0
chr3-	chr3	112090080	112090105	-	2.0	0.0
chr3-	chr3	112255570	112255595	-	1.0	0.0
chr3-	chr3	112346130	112346155	-	0.0	1.0
chr3-	chr3	112486810	112486835	-	1.0	0.0
chr3-	chr3	112764530	112764555	-	1.0	0.0
chr3-	chr3	112989280	112989305	-	4.0	0.0
chr3-	chr3	113152140	113152165	-	0.0	1.0
chr3-	chr3	113348960	113348985	-	2.0	0.0
chr3-	chr3	113556860	113556885	-	1.0	0.0
chr3-	chr3	113687210	113687235	-	1.0	0.0
chr3-	chr3	113825670	113825695	-	0.0	1.0
chr3-	chr3	114441540	114441565	-	5.0	0.0
chr3-	chr3	114797240	114797265	-	3.0	0.0
chr3-	chr3	114862130	114862155	-	2.0	0.0
chr3-	chr3	114892720	114892745	-	0.0	1.0
chr3-	chr3	115066830	115066855	-	0.0	1.0
chr3-	chr3	115274500	115274525	-	1.0	0.0
chr3-	chr3	115913770	115913795	-	1.0	0.0
chr3-	chr3	115990620	115990645	-	8.0	0.0
chr3-	chr3	116269040	116269065	-	1.0	0.0
chr3-	chr3	116274650	116274675	-	2.0	0.0
chr3-	chr3	116465510	116465535	-	1.0	0.0
chr3-	chr3	117793960	117793985	-	2.0	0.0
chr3-	chr3	118069880	118069905	-	3.0	0.0
chr3-	chr3	118121640	118121665	-	0.0	2.0
chr3-	chr3	118186150	118186175	-	0.0	1.0
chr3-	chr3	118524470	118524495	-	0.0	1.0
chr3-	chr3	118823560	118823585	-	0.0	1.0
chr3-	chr3	118992470	118992495	-	5.0	0.0
chr3-	chr3	119381140	119381165	-	5.0	0.0
chr3-	chr3	120212630	120212655	-	3.0	0.0
chr3-	chr3	120438710	120438735	-	0.0	1.0
chr3-	chr3	120450770	120450795	-	0.0	1.0
chr3-	chr3	120602890	120602915	-	0.0	1.0
chr3-	chr3	120938890	120938915	-	2.0	0.0
chr3-	chr3	121298080	121298105	-	1.0	0.0
chr3-	chr3	121303750	121303775	-	1.0	0.0
chr3-	chr3	121712420	121712445	-	2.0	0.0
chr3-	chr3	121912640	121912665	-	6.0	0.0
chr3-	chr3	122226020	122226045	-	1.0	0.0
chr3-	chr3	122377870	122377895	-	1.0	0.0
chr3-	chr3	122398670	122398695	-	0.0	1.0
chr3-	chr3	122602550	122602575	-	1.0	0.0
chr3-	chr3	122925530	122925555	-	3.0	0.0
chr3-	chr3	123371270	123371295	-	2.0	0.0
chr3-	chr3	123445600	123445625	-	11.0	1.0
chr3-	chr3	123511350	123511375	-	3.0	0.0
chr3-	chr3	123835660	123835685	-	7.0	0.0
chr3-	chr3	124116720	124116745	-	0.0	3.0
chr3-	chr3	124142370	124142395	-	8.0	0.0
chr3-	chr3	124249310	124249335	-	0.0	1.0
chr3-	chr3	124335660	124335685	-	1.0	0.0
chr3-	chr3	124806260	124806285	-	1.0	0.0
chr3-	chr3	124823030	124823055	-	0.0	1.0
chr3-	chr3	124971720	124971745	-	3.0	0.0
chr3-	chr3	125040970	125040995	-	6.0	0.0
chr3-	chr3	125163120	125163145	-	0.0	1.0
chr3-	chr3	125224890	125224915	-	3.0	0.0
chr3-	chr3	125381580	125381605	-	1.0	0.0
chr3-	chr3	125392820	125392845	-	1.0	0.0
chr3-	chr3	125446700	125446725	-	0.0	1.0
chr3-	chr3	125532830	125532855	-	1.0	0.0
chr3-	chr3	125601330	125601355	-	2.0	0.0
chr3-	chr3	125826190	125826215	-	3.0	0.0
chr3-	chr3	125950740	125950765	-	8.0	0.0
chr3-	chr3	126066200	126066225	-	4.0	0.0
chr3-	chr3	126258120	126258145	-	2.0	0.0
chr3-	chr3	126324150	126324175	-	0.0	2.0
chr3-	chr3	126589420	126589445	-	0.0	2.0
chr3-	chr3	126669030	126669055	-	2.0	0.0
chr3-	chr3	126844200	126844225	-	8.0	0.0
chr3-	chr3	127557310	127557335	-	0.0	2.0
chr3-	chr3	127888470	127888495	-	1.0	0.0
chr3-	chr3	128240450	128240475	-	4.0	0.0
chr3-	chr3	128445600	128445625	-	3.0	0.0
chr3-	chr3	128449200	128449225	-	1.0	0.0
chr3-	chr3	128730210	128730235	-	1.0	0.0
chr3-	chr3	128761850	128761875	-	4.0	0.0
chr3-	chr3	128803870	128803895	-	1.0	0.0
chr3-	chr3	128847860	128847885	-	4.0	0.0
chr3-	chr3	128939520	128939545	-	1.0	0.0
chr3-	chr3	128967700	128967725	-	2.0	0.0
chr3-	chr3	129282130	129282155	-	1.0	0.0
chr3-	chr3	129622740	129622765	-	0.0	1.0
chr3-	chr3	130038048	130038073	-	0.0	1.0
chr3-	chr3	130098170	130098195	-	0.0	3.0
chr3-	chr3	130121590	130121615	-	6.0	0.0
chr3-	chr3	130226970	130226995	-	1.0	0.0
chr3-	chr3	130251330	130251355	-	1.0	0.0
chr3-	chr3	130382050	130382075	-	11.0	1.0
chr3-	chr3	130445970	130445995	-	1.0	0.0
chr3-	chr3	130572580	130572605	-	5.0	0.0
